Date,LU0099730524,VIX,LU2034326236,DBMARMSS,DE0008490962,LU1978535810,LU0641007009,LU0908508814,IE00BQXKVQ19,LU0292107645,LU0397221945,LU0411078552,SPX,LU0429459356,LU0429458895
2021-07-12,16342.473908000002,16.17,131.14238,0.0,325.81147999999996,155.21,29.44,29.155920000000002,21.92,58.75,322.80107200000003,151.53,4384.63,228.78,169.86
2021-07-13,16331.170463999997,17.12,131.34995999999998,0.0,329.097384,155.57,29.52,29.266523999999997,21.99,59.32,323.0687879999999,150.47,4369.21,228.17,169.8
2021-07-14,16286.869892,16.33,131.266756,0.0,326.93253599999997,155.84,29.58,29.281948,22.06,59.27,321.959684,150.84,4374.3,229.0,169.88
2021-07-15,16281.599705000002,17.01,131.31608,0.0,322.125902,155.01,29.59,29.274511,22.05,59.73,320.685204,149.86,4360.03,229.75,169.89
2021-07-16,16272.219936,18.45,131.19103199999998,0.0,321.203232,155.18,29.68,29.316167999999998,22.05,59.36,319.48013999999995,147.6,4327.16,229.64,169.87
2021-07-19,16222.278372,22.5,130.932048,0.0,309.05752200000006,151.65,29.83,29.297340000000002,22.04,58.35,314.71696800000007,142.92,4258.63,231.27,169.98
2021-07-20,16234.59285,19.73,130.56119999999999,0.0,309.0231,152.96,29.88,29.41395,22.04,58.08,316.900575,147.25,4323.21,230.82,170.01
2021-07-21,16230.021084,17.91,130.304268,0.0,313.594308,155.0,29.79,29.324052000000002,22.04,58.13,318.98588400000006,149.67,4358.69,229.76,169.97
2021-07-22,16233.2034,17.69,130.50232499999998,0.0,320.315325,155.21,29.94,29.519925,22.04,58.78,319.97385,150.29,4367.48,230.36,169.98
2021-07-23,16222.398045000002,17.2,130.74313700000002,0.0,323.168888,156.27,30.05,29.664607000000004,22.04,58.11,321.35677000000004,153.34,4411.8,230.06,169.97
2021-07-26,16249.888236000003,17.58,131.153949,0.0,322.52768100000003,157.35,30.17,29.785749000000003,22.28,56.74,321.40791600000006,154.06,4422.23,229.91,169.98
2021-07-27,16281.301430000001,19.36,131.45711,0.0,322.15317999999996,156.82,30.14,29.82025,22.32,55.52,320.65331,152.61,4401.46,230.6,170.03
2021-07-28,16276.941288000002,18.31,131.258419,0.0,321.847013,156.63,30.2,29.907131,22.34,56.22,321.88243400000005,152.55,4400.65,230.65,169.99
2021-07-29,16366.764278,17.7,131.920903,0.0,325.67639,157.72,30.23,30.014944000000003,22.53,57.43,324.53658199999995,153.86,4419.15,230.22,170.03
2021-07-30,16391.707827,18.24,132.192247,0.0,323.31629,157.84,30.23,30.060448,22.53,56.65,323.744366,152.21,4395.26,230.67,170.07
2021-08-02,16384.541964,19.46,131.970258,0.0,322.906962,158.03,30.25,30.024036000000006,22.85,57.34,324.84438000000006,151.64,4387.11,231.42,170.12
2021-08-03,16382.949559999997,18.04,132.3989,0.0,324.43673,157.08,30.36,30.176015,22.97,57.39,325.82727499999993,154.13,4423.15,231.46,170.12
2021-08-04,16349.309148999999,17.97,132.262011,0.0,325.714921,158.59,30.34,30.126939999999998,22.92,57.82,325.24048099999993,152.7,4402.68,231.53,170.1
2021-08-05,16332.91425,17.28,132.09195,0.0,326.14755,158.88,30.34,30.13455,23.02,57.65,326.112,154.55,4429.1,230.97,170.01
2021-08-06,16273.906889000002,16.15,131.388296,0.0,327.39630300000005,158.91,30.22,30.001587,23.02,57.32,325.589832,155.08,4436.52,229.75,169.96
2021-08-09,16209.951079999999,16.72,130.970496,0.0,325.097562,158.91,30.33,30.025833,23.07,57.39,324.48598999999996,154.8,4432.35,229.42,169.91
2021-08-10,16155.987164,16.79,130.58308,0.0,326.16465,159.34,30.31,29.94971,23.24,57.67,324.382906,155.11,4436.75,229.07,169.86
2021-08-11,16150.157729999999,16.06,130.444776,0.0,325.432296,159.53,30.29,29.892618000000002,23.3,57.56,324.83467799999994,155.88,4447.7,229.11,169.92
2021-08-12,16178.10285,15.59,130.760721,0.0,328.703739,159.15,30.24,29.899233,23.35,57.27,325.815945,156.85,4460.84,228.97,169.92
2021-08-13,16214.228875,15.45,131.262105,0.0,333.07891500000005,160.05,30.29,29.906630000000003,23.35,56.82,325.79638000000006,157.36,4468.0,229.97,169.94
2021-08-16,16223.46408,16.12,131.72868,0.0,330.40472400000004,159.3,30.29,29.936196,23.42,56.45,325.036692,158.18,4479.66,230.37,170.0
2021-08-17,16216.479244,17.91,131.696264,0.0,329.73487400000005,159.22,30.29,29.982316,23.62,55.75,324.404423,155.96,4448.08,230.31,169.96
2021-08-18,16155.548360999997,21.57,131.356215,0.0,328.525352,159.5,30.29,29.893649999999997,23.58,56.01,322.945204,152.66,4400.27,230.36,169.97
2021-08-19,16117.017824,21.67,131.182336,0.0,321.499648,157.43,30.32,29.8248,23.32,54.71,319.8856,153.05,4405.8,230.78,169.95
2021-08-20,16082.859749000001,18.56,130.750213,0.0,320.71908,158.74,30.3,29.726036999999998,23.32,54.2,319.727045,155.55,4441.67,230.77,169.93
2021-08-23,16147.321974,17.15,131.311908,0.0,326.334582,160.34,30.39,29.8809,23.18,54.94,322.49107799999996,158.21,4479.54,230.82,169.93
2021-08-24,16177.602599999998,17.22,131.6641,0.0,329.7766,161.11,30.45,29.983959999999996,23.32,56.39,324.20009999999996,158.68,4486.23,230.29,169.91
2021-08-25,16171.844184,16.79,131.466672,0.0,329.112648,161.33,30.34,29.868119999999998,23.36,56.62,324.23047199999996,159.38,4496.19,229.58,169.93
2021-08-26,16213.04328,18.84,131.696264,0.0,326.92256100000003,161.34,30.36,29.947015,23.28,56.22,323.921976,157.53,4469.91,229.72,169.94
2021-08-27,16204.940894,16.39,131.535024,0.0,327.39095699999996,160.98,30.47,30.002311,23.28,56.51,324.909386,160.31,4509.37,230.29,169.99
2021-08-30,16259.583013999998,16.19,132.183001,,331.454687,162.47,,,,,,,4528.79,,
2021-08-31,16305.027208000001,16.48,132.635472,0.0,331.92003200000005,162.24,30.22,29.916352,23.56,58.11,327.730796,161.28,4522.68,230.29,170.05
2021-09-01,16281.22626,16.11,132.338583,0.0,330.840549,162.13,30.21,29.77884,23.54,58.28,327.519972,161.39,4524.09,230.34,170.03
2021-09-02,16320.115740000001,16.41,132.74627600000002,0.0,331.33262,162.64,30.29,29.946688000000005,23.52,58.26,329.08188,162.34,4536.95,230.56,170.03
2021-09-03,16356.11376,16.41,132.87142400000002,0.0,333.140192,162.56,30.19,29.91744,23.52,58.44,329.602336,162.24,4535.43,230.02,170.02
2021-09-06,16344.819247999998,,132.805616,,333.058072,,30.31,30.015919999999998,23.66,58.82,330.82764,162.23,,230.05,170.04
2021-09-07,16338.97644,18.14,132.7134,0.0,333.70482,162.02,30.3,29.99394,23.71,58.88,330.02822,161.13,4520.03,229.43,170.01
2021-09-08,16293.182702000002,17.96,132.20220600000002,0.0,328.589541,161.58,30.45,30.087888000000003,23.81,58.35,328.38848200000007,160.71,4514.07,229.82,170.0
2021-09-09,16307.294843999998,18.8,132.490896,0.0,324.230982,161.8,30.55,30.293442,23.82,57.76,328.480824,159.25,4493.28,230.56,170.04
2021-09-10,16311.616914,20.95,132.26397,0.0,328.339089,161.61,30.52,30.230073,23.82,58.16,328.043064,156.81,4458.58,229.99,169.99
2021-09-13,16227.35052,19.37,131.47657999999998,0.0,328.0141,160.59,30.56,30.1568,23.72,57.83,327.04814,157.51,4468.73,230.34,170.01
2021-09-14,16273.879512,19.46,131.879682,0.0,327.05877599999997,160.36,30.56,30.220211999999997,23.72,57.6,327.401382,155.76,4443.05,231.1,170.03
2021-09-15,16287.38264,18.18,131.95584,0.0,327.84404799999993,160.01,30.59,30.26944,23.82,57.27,327.34744,158.4,4480.7,229.82,168.84
2021-09-16,16202.297385,18.69,131.15744999999998,0.0,325.34105399999993,160.3,30.44,30.042701999999995,23.95,56.76,326.01154499999996,157.91,4473.76,229.39,168.8
2021-09-17,16225.81912,20.81,131.29987999999997,0.0,324.05601999999993,159.64,30.29,29.96832,23.95,56.88,325.83480000000003,155.04,4432.99,228.91,168.77
2021-09-20,16130.532313,25.71,130.542517,0.0,308.54971700000004,156.75,30.4,29.874761000000003,23.78,55.94,321.103909,149.78,4357.73,229.83,168.82
2021-09-21,16167.475156,24.36,130.51482199999998,0.0,317.74766,156.87,30.36,29.884948,23.74,56.08,322.219838,149.54,4354.18,229.79,168.83
2021-09-22,16154.797402,20.87,130.578957,0.0,319.00534200000004,157.02,30.34,29.826847,23.67,56.15,323.075305,152.38,4395.64,229.97,168.73
2021-09-23,16134.29631,18.63,130.282515,0.0,323.77916999999997,159.36,30.12,29.61552,23.71,56.62,323.94318,156.08,4448.98,228.33,168.67
2021-09-24,16139.840403,17.75,130.373875,0.0,321.463889,159.38,30.02,29.543599,23.71,56.29,323.901441,156.53,4455.48,227.66,168.62
2021-09-27,16110.824842,18.76,129.99987399999998,0.0,321.800282,159.18,30.13,29.642732,23.87,56.39,323.730452,155.66,4443.11,227.32,168.61
2021-09-28,16082.906565999998,23.25,129.497342,0.0,315.02572799999996,157.59,29.9,29.300102,23.93,56.11,320.21076,149.34,4352.63,226.43,168.64
2021-09-29,16049.539180000002,22.56,129.00978,0.0,315.66024400000003,156.74,29.81,29.193270000000002,23.91,55.7,319.890646,149.83,4359.46,226.56,168.66
2021-09-30,15945.359847,23.14,128.237425,0.0,311.451942,156.87,29.74,29.040131999999996,24.1,55.78,317.090915,146.28,4307.54,226.65,168.69
2021-10-01,15974.220799999997,21.15,128.62079999999997,0.0,309.0356,154.17,29.9,29.278399999999998,24.11,55.49,317.85159999999996,149.64,4357.05,227.34,168.76
2021-10-04,16023.435252,22.96,128.65925199999998,0.0,307.492936,155.54,30.0,29.450715999999996,24.08,55.04,316.929732,145.76,4300.46,227.14,168.72
2021-10-05,15976.360069999999,21.3,128.503752,0.0,305.24862,154.83,30.03,29.469079999999995,24.24,55.04,317.37271,148.84,4345.72,226.49,168.68
2021-10-06,15893.495587999998,21.0,127.91998599999998,0.0,297.88747799999993,154.29,29.96,29.316679999999995,24.27,54.63,315.165852,150.06,4363.55,226.72,168.65
2021-10-07,15920.214966,19.54,127.77166199999999,0.0,305.08649399999996,158.01,29.95,29.355918,24.35,55.79,317.78157,152.6,4399.76,225.95,168.6
2021-10-08,15929.888273999999,18.77,128.288641,0.0,307.376761,157.49,29.84,29.234863,24.36,55.96,317.53434300000004,152.01,4391.36,225.48,168.55
2021-10-11,15936.622542,20.0,128.089458,,305.287398,157.74,29.81,29.212775999999998,24.37,56.35,317.41695,149.92,4361.19,225.51,168.57
2021-10-12,15909.883065,19.85,127.75208,0.0,305.2831,156.3,29.99,29.37281,24.48,55.81,316.526115,149.2,4350.64,226.08,168.49
2021-10-13,15919.162824,18.64,127.609794,0.0,308.72852399999994,156.03,30.21,29.575595999999994,24.6,56.11,317.342214,150.1,4363.8,226.62,168.44
2021-10-14,15973.285539999999,16.86,128.062876,0.0,313.172786,158.31,30.45,29.921557999999997,24.73,56.39,320.78369799999996,155.23,4438.23,226.95,168.45
2021-10-15,15973.482774,16.3,128.109284,0.0,316.664988,160.47,30.34,29.828742,24.73,57.15,322.315162,157.54,4471.37,226.21,168.34
2021-10-18,15975.807,16.31,128.375052,0.0,316.46428800000007,160.56,30.28,29.752656,24.79,57.12,322.045812,158.6,4486.48,226.27,168.27
2021-10-19,16045.403535,15.7,128.83437,0.0,318.822525,161.7,30.24,29.813489999999998,24.91,57.64,323.70597,160.94,4519.63,225.53,168.34
2021-10-20,16001.430592000002,15.49,128.562003,0.0,318.9467430000001,162.67,30.3,29.789749,25.17,57.93,323.52620500000006,162.12,4536.19,225.21,168.34
2021-10-21,16019.633844,15.01,128.961234,0.0,319.354191,162.6,30.38,29.918727,25.24,57.57,323.636607,163.1,4549.78,224.82,168.18
2021-10-22,16009.93941,15.43,128.98833,0.0,322.16263,163.38,30.54,30.028660000000002,25.24,57.57,323.65127,162.75,4544.9,225.32,168.12
2021-10-25,15972.562167,15.24,128.92093300000002,0.0,321.05501000000004,163.28,30.53,30.016961000000006,25.16,57.76,323.99056900000005,164.29,4566.48,225.47,168.23
2021-10-26,15992.920551999998,15.98,129.029508,0.0,326.012698,164.67,30.58,30.148709999999998,25.04,57.71,325.211056,164.88,4574.79,225.86,168.18
2021-10-27,15991.311648,16.98,129.192657,0.0,324.81132,164.37,30.89,30.401689,24.98,57.12,324.19561899999997,163.22,4551.68,226.98,168.17
2021-10-28,15956.837060000002,16.53,128.937346,0.0,324.25621,164.59,30.74,30.083835,24.96,56.82,322.74911999999995,166.43,4596.42,226.52,168.16
2021-10-29,16028.538995,16.26,129.23621000000003,0.0,323.24191,165.31,30.29,29.92765,24.96,56.31,323.98719000000006,167.1,4605.38,226.52,168.14
2021-11-01,,16.41,,0.0,326.719582,,,,24.92,,,,4613.67,,
2021-11-02,15970.415612000003,16.03,128.978948,0.0,329.13069800000005,166.95,30.46,29.900931000000003,25.08,56.28,325.16247200000004,168.93,4630.65,226.82,168.26
2021-11-03,15935.924465999999,15.1,128.701048,0.0,330.37823000000003,166.8,30.36,29.75546,25.02,56.21,325.191286,171.1,4660.57,226.28,168.25
2021-11-04,15922.403131000001,15.44,128.843953,0.0,331.891472,168.87,30.61,29.952141,25.17,56.48,326.95150900000004,172.56,4680.06,227.08,168.37
2021-11-05,15853.749446999998,16.48,128.529002,0.0,330.82568,169.55,30.89,30.087628,25.17,56.29,326.33326999999997,173.87,4697.53,228.12,168.42
2021-11-08,15936.200858,17.22,129.349009,0.0,331.923614,169.0,30.95,30.279084999999995,25.51,56.5,327.952017,174.17,4701.7,227.65,168.27
2021-11-09,15933.309329999998,17.78,129.30351299999998,0.0,332.52617100000003,168.59,31.17,30.493817999999997,25.42,56.69,327.71013899999997,172.97,4685.25,228.53,168.36
2021-11-10,15906.870869999999,18.73,129.264672,0.0,329.992458,168.47,30.91,30.258843999999996,25.63,56.75,326.68686999999994,170.18,4646.71,226.78,168.08
2021-11-11,15770.678999999998,17.66,128.2947,,327.6987,167.91,30.91,30.036659999999998,25.75,57.06,324.98267999999996,170.37,4649.27,226.79,168.08
2021-11-12,15754.279680000001,16.29,128.400768,0.0,328.32864,167.97,30.94,30.096792,25.74,57.24,326.016144,172.84,4682.85,226.48,168.04
2021-11-15,15748.26006,16.49,128.50467600000002,0.0,328.397024,169.37,30.96,30.189272000000003,25.61,57.3,326.4057680000001,172.84,4682.81,225.63,168.04
2021-11-16,15643.231968,16.37,127.901368,0.0,327.693968,169.64,30.83,29.988784,25.68,57.47,325.39763200000004,174.18,4700.9,225.49,168.05
2021-11-17,15571.144164,17.11,127.621848,0.0,327.009768,169.33,30.84,29.987399999999997,25.64,57.31,323.75076,173.32,4688.67,226.09,168.1
2021-11-18,15609.959885,17.59,127.90353,0.0,327.56418500000007,169.79,31.0,30.143665000000002,25.45,56.73,323.62747,174.51,4706.64,226.37,168.12
2021-11-19,15508.242282,17.91,127.02417,0.0,322.869066,170.41,31.03,30.037215,25.45,56.52,321.61798500000003,174.03,4697.96,226.88,168.06
2021-11-22,15517.51298,19.17,126.979002,0.0,322.562078,171.16,30.73,29.864144,24.52,56.18,321.659838,172.93,4682.95,225.77,167.88
2021-11-23,15490.920329999999,19.38,126.60745499999999,0.0,319.384053,169.72,30.63,29.644946999999995,24.63,55.91,319.2939809999999,173.51,4690.7,224.85,167.88
2021-11-24,15417.999220000002,18.58,125.84338,0.0,312.98358,168.55,30.66,29.639870000000002,24.8,55.81,318.059898,174.31,4701.46,225.63,167.83
2021-11-25,15440.132034,,126.03429,,314.906157,,30.74,29.729727,24.7,55.88,319.092336,174.31,,225.64,167.83
2021-11-26,15533.051282,28.62,126.59469200000001,0.0,308.36850100000004,167.25,31.03,29.988895999999997,24.7,54.47,314.72533400000003,166.4,4594.62,227.99,168.21
2021-11-29,15511.908331999999,22.96,125.72739999999999,0.0,304.305412,167.9,30.99,29.982884,23.85,54.29,315.32206399999995,170.79,4655.27,227.48,168.2
2021-11-30,15631.272327000002,27.19,126.47019,0.0,303.05121,167.76,31.1,30.305121000000003,23.67,54.0,315.67550300000005,164.36,4567.0,228.42,168.09
2021-12-01,15563.640226,31.12,125.404376,0.0,308.408326,167.46,31.1,30.072611999999996,23.91,54.64,313.940872,160.5,4513.04,228.68,168.1
2021-12-02,15597.248059999998,27.95,125.88557799999998,0.0,304.849015,165.51,31.14,30.195756999999997,23.98,55.09,315.757133,165.08,4577.1,228.39,167.87
2021-12-03,15531.312468,30.67,125.013952,0.0,305.24089399999997,165.55,31.22,30.158261,23.97,54.57,313.878509,162.3,4538.43,229.36,167.94
2021-12-06,15525.561962000002,27.18,125.26312600000001,0.0,303.315551,165.25,31.17,30.13629,24.44,54.1,315.31363200000004,166.1,4591.67,228.42,167.86
2021-12-07,15482.774327999998,21.89,124.93034399999999,0.0,313.87356,169.22,31.19,30.121056,24.55,55.06,318.93876,172.97,4686.75,227.67,167.67
2021-12-08,15541.830994999998,19.9,125.91605599999998,0.0,315.66016299999995,169.76,31.05,29.908452999999998,24.33,55.3,318.71089299999994,174.03,4701.21,226.82,167.71
2021-12-09,15557.239888,21.58,126.174205,0.0,313.71058500000004,169.95,31.0,29.985461,24.21,55.6,319.038066,171.57,4667.45,226.18,167.14
2021-12-10,15504.77147,18.69,125.66013099999999,0.0,311.58572,169.74,31.06,29.918542,24.21,55.19,317.67314,174.84,4712.02,226.16,167.21
2021-12-13,15511.287524,20.31,125.82864599999998,0.0,314.565976,170.08,31.05,29.976923999999997,24.33,54.84,317.13735999999994,171.64,4669.15,227.11,167.26
2021-12-14,15553.606969999999,21.89,126.084041,0.0,312.01531,168.27,30.76,29.776597,24.38,54.46,316.606764,169.12,4634.09,226.85,167.2
2021-12-15,15488.51598,19.29,125.45868000000002,0.0,308.308512,167.13,30.62,29.551488,24.51,54.12,316.74375000000003,174.64,4709.84,226.44,167.21
2021-12-16,15589.267199999998,20.57,126.20368799999999,0.0,315.786952,170.37,30.73,29.825015999999998,24.8,54.56,318.677632,171.6,4668.67,226.7,167.35
2021-12-17,15581.07265,21.57,126.64674000000001,0.0,309.37698,166.92,30.74,29.84322,24.8,54.22,317.99911000000003,168.08,4620.64,227.24,167.3
2021-12-20,15502.471778000001,22.87,125.795407,0.0,302.928056,164.18,30.77,29.64799,24.43,53.06,313.366854,164.26,4568.02,226.99,167.33
2021-12-21,15532.45479,21.01,125.71334999999999,0.0,306.79479,165.54,30.66,29.66067,24.5,53.67,316.948995,170.1,4649.23,226.43,167.25
2021-12-22,15540.253722000001,18.63,126.00615,0.0,306.923859,167.82,30.78,29.744232000000004,24.38,53.95,317.919732,173.58,4696.56,226.76,167.23
2021-12-23,15551.83812,17.96,126.17436000000001,0.0,312.20124000000004,170.46,30.61,29.677439999999997,24.56,54.39,319.6206,175.74,4725.78,226.01,167.16
2021-12-24,,,,0.0,,,,,,,,,,,
2021-12-27,15553.196848000001,17.68,126.52471999999999,,315.027888,171.7,,,,,,,4791.19,,
2021-12-28,15579.116541000001,17.54,126.816552,,319.35290399999997,173.73,,,,,,,4786.36,,
2021-12-29,15540.675548000001,16.95,126.695327,0.0,317.060453,173.21,30.55,29.557345,24.48,54.36,319.976627,180.72,4793.06,225.3,167.15
2021-12-30,15582.572568,17.33,126.9408,0.0,317.510676,173.43,30.66,29.797085999999997,24.61,54.58,321.012882,179.66,4778.73,225.85,167.2
2021-12-31,,17.22,,0.0,,,30.65,29.719424,24.61,54.99,320.20867200000004,178.74,4766.18,226.04,167.19
2022-01-03,15610.706385,16.6,127.187355,,321.23294999999996,172.16,,,,,,,4796.56,,
2022-01-04,15505.940598,16.91,126.44886899999999,0.0,322.25230899999997,173.71,30.51,29.584816999999997,24.74,55.12,321.6206849999999,180.79,4793.54,223.88,167.12
2022-01-05,15560.749973999998,19.73,127.07841299999998,0.0,325.62499199999996,172.84,30.36,29.497313999999996,24.92,54.58,320.78045999999995,173.8,4700.58,223.25,166.92
2022-01-06,15553.983709999999,19.61,126.942985,0.0,320.78024999999997,168.74,30.06,29.249275,24.85,54.33,319.320615,173.49,4696.05,223.02,166.74
2022-01-07,15530.547144,18.76,126.322938,0.0,319.37186399999996,169.31,29.97,29.035859999999996,24.85,54.73,317.75624999999997,172.12,4677.02,222.47,166.74
2022-01-10,15557.711481999999,19.4,126.63710199999998,0.0,317.492536,165.41,30.02,29.189121999999998,25.2,55.0,317.96789199999995,171.62,4670.29,222.45,166.66
2022-01-11,15582.114184,18.41,126.79315999999999,0.0,319.19908799999996,166.79,30.23,29.428256,25.49,55.48,319.47115199999996,174.75,4713.07,222.87,166.67
2022-01-12,15628.303769999999,17.62,127.16208,0.0,321.21387,170.51,30.25,29.43693,25.75,56.57,321.31620000000004,175.74,4726.35,222.75,166.67
2022-01-13,15755.022312000001,20.31,128.087562,0.0,324.86142,170.46,30.32,29.700633000000003,26.03,56.4,322.74076500000007,170.77,4659.02,223.31,166.7
2022-01-14,15732.962846,19.19,127.943119,0.0,321.752276,167.48,30.18,29.533260000000002,26.03,56.14,321.420313,171.05,4662.85,222.05,166.51
2022-01-17,15672.146364,,127.47413700000001,,321.690033,,30.07,29.351322,26.15,56.0,320.663763,171.04,,222.08,166.53
2022-01-18,15622.361487000002,22.79,127.128528,0.0,316.161738,164.85,29.94,29.21319,26.18,55.42,317.650815,164.76,4577.34,220.81,166.28
2022-01-19,15592.034785000002,23.85,126.67827,0.0,316.59357,165.41,29.79,29.043200000000002,26.39,55.35,315.30024000000003,161.58,4532.76,221.39,166.34
2022-01-20,15581.427907999998,25.59,126.61144599999999,0.0,315.751962,164.39,29.84,29.093307999999997,26.44,56.06,315.28710399999994,158.03,4482.73,221.64,166.3
2022-01-21,15595.181916000001,28.85,126.8139,0.0,310.208928,159.62,29.95,29.153012000000004,26.49,55.55,312.6374,152.07,4397.93,222.61,166.45
2022-01-24,15534.431568000002,29.9,125.88134400000001,1.0,300.765528,154.63,30.21,29.299968000000003,26.15,54.56,309.36787200000003,152.9,4410.13,222.31,166.52
2022-01-25,15484.42926,31.16,125.18748,1.0,295.54837200000003,154.68,30.15,29.24046,26.23,54.04,307.650204,149.18,4356.45,222.09,166.47
2022-01-26,15496.582751999998,31.96,124.746174,0.0,305.403714,159.37,29.95,29.072105999999998,26.3,54.08,308.24551799999995,148.74,4349.93,220.94,166.16
2022-01-27,15334.587720000001,30.49,124.00992000000002,1.0,299.88036,158.99,30.06,29.060640000000003,26.31,53.21,304.93584000000004,147.15,4326.5,221.74,166.01
2022-01-28,15304.168899999999,27.66,123.96593999999999,1.0,293.15216,154.79,30.12,29.047903999999996,26.35,53.18,305.51534,154.32,4431.85,222.01,166.07
2022-01-31,15328.232439999998,24.83,123.64194799999999,1.0,298.434156,160.13,30.03,28.905195999999997,26.42,53.94,307.93906799999996,160.14,4515.55,221.83,166.06
2022-02-01,15470.722039999999,21.96,124.90718,0.0,308.67037999999997,162.57,29.98,29.118359999999996,26.45,54.2,311.69931999999994,162.33,4546.54,221.57,166.03
2022-02-02,15556.737638,22.09,125.66265400000002,0.0,312.390247,164.46,30.1,29.337893,26.33,54.16,313.99811300000005,165.38,4589.32,221.94,166.1
2022-02-03,15504.966378000001,24.35,125.376174,0.0,306.52776000000006,163.24,29.69,28.632582000000003,26.26,54.03,307.46449800000005,157.34,4477.44,221.26,166.0
2022-02-04,15746.124992000003,23.22,127.42236000000001,1.0,302.844488,161.31,29.49,28.774640000000005,26.25,54.52,310.972464,158.99,4500.54,219.75,165.63
2022-02-07,15720.451275000001,22.86,126.455009,0.0,302.95630200000005,161.93,29.44,28.686182,26.43,54.44,310.225147,157.82,4483.87,219.88,165.68
2022-02-08,15666.218528,21.44,126.44627200000001,0.0,302.756912,160.84,29.31,28.52,26.43,54.46,310.12648,160.46,4521.54,219.25,165.54
2022-02-09,15703.639759999998,19.96,126.60831999999999,0.0,312.23267500000003,164.36,29.51,28.759024999999998,26.42,55.35,314.222365,165.14,4587.18,219.37,165.48
2022-02-10,15708.469481999999,23.91,127.33894799999999,0.0,313.119747,164.15,29.27,28.505988,26.56,55.86,312.319017,159.19,4504.06,217.51,164.71
2022-02-11,15677.48189,27.36,127.25388199999999,1.0,309.948716,161.8,29.37,28.668086999999996,26.59,55.39,310.57665099999997,153.17,4418.64,219.1,165.16
2022-02-14,15538.271184,28.33,126.150768,1.0,293.899152,158.53,29.33,28.505004,26.57,54.5,306.47122799999994,152.0,4401.67,217.93,164.83
2022-02-15,15577.513185,25.7,125.918155,1.0,305.804475,160.08,29.22,28.373845000000003,26.86,54.89,308.663415,156.81,4471.07,217.31,164.89
2022-02-16,15614.654388,24.29,126.581732,1.0,307.544368,159.44,29.31,28.566464,27.18,55.57,310.580692,157.11,4475.01,217.72,165.09
2022-02-17,15611.27151,28.11,126.47988,1.0,305.87574,158.67,29.51,28.7661,27.15,55.51,308.66139000000004,150.5,4380.26,217.61,164.69
2022-02-18,15589.745948,27.75,126.14294,1.0,302.09587799999997,157.88,29.7,28.941345999999996,27.11,55.01,307.17111600000004,148.37,4348.87,218.23,164.71
2022-02-21,15567.096676,,125.87447599999999,,292.157584,,29.78,29.002603999999994,27.24,54.46,305.23029799999995,148.37,,218.26,164.72
2022-02-22,15571.647298000002,28.81,125.578624,1.0,288.71061000000003,156.29,29.69,28.922100000000004,27.28,53.89,303.53460400000006,145.36,4304.74,218.2,164.55
2022-02-23,15573.701152000001,31.02,125.69152000000001,1.0,289.36275200000006,155.18,29.68,28.915856,27.19,53.9,302.54448,140.02,4225.5,217.27,164.46
2022-02-24,15322.601712000001,30.32,123.998604,1.0,261.415134,149.45,29.89,28.901007000000003,26.85,51.58,297.996285,144.21,4288.7,217.54,164.57
2022-02-25,15395.204975999999,27.59,122.972224,1.0,272.896496,154.1,29.73,28.71296,26.88,52.35,301.76648,150.67,4384.62,217.32,164.47
2022-02-28,15371.534618999998,30.15,123.26739299999998,1.0,270.198273,156.18,30.1,29.061404999999997,27.56,52.32,301.60026899999997,149.95,4373.79,219.29,164.84
2022-03-01,15321.452328000001,33.32,122.88245800000001,1.0,263.501334,156.51,30.77,29.769054000000004,27.91,52.55,301.106112,145.33,4306.26,220.83,165.23
2022-03-02,15244.284402000001,30.74,122.377014,1.0,258.99192,156.15,30.56,29.541960000000003,28.13,52.19,301.172508,150.74,4386.54,218.07,164.64
2022-03-03,15201.909683999998,30.48,122.00214,1.0,257.450544,158.46,30.44,29.373551999999997,28.34,52.38,298.78617599999995,149.18,4363.49,218.66,164.65
2022-03-04,15000.096216,31.98,121.038675,1.0,236.514489,155.51,30.78,29.552016,28.3,51.15,293.563869,146.83,4328.87,220.11,164.83
2022-03-07,14951.25208,36.45,120.44422499999999,1.0,229.68838999999997,154.28,30.94,29.645294999999997,28.38,49.47,288.43423,138.17,4201.09,219.6,164.7
2022-03-08,14946.045968,35.13,120.498196,1.0,233.27396399999998,150.52,30.95,29.615348,28.52,48.97,286.819036,136.18,4170.62,218.4,164.43
2022-03-09,15084.407718999999,32.45,120.45030099999998,1.0,245.28680899999998,152.46,30.55,29.175421999999998,28.25,48.76,290.86378699999995,143.19,4277.88,217.48,164.32
2022-03-10,15208.700004,30.23,122.12351200000002,1.0,246.40840400000002,152.39,30.32,29.239592000000002,28.2,49.3,292.37375199999997,141.98,4259.52,216.55,164.23
2022-03-11,15079.01633,30.75,121.24167999999999,1.0,254.56136999999998,153.34,30.49,29.2334,28.21,48.54,289.32274,138.32,4204.31,216.52,164.13
2022-03-14,15037.799520000002,31.77,121.15184000000002,1.0,253.01160000000002,152.21,30.18,28.780960000000004,27.81,47.18,286.84512000000007,136.31,4173.11,214.57,163.78
2022-03-15,15079.948757,29.83,121.164784,1.0,252.782009,151.44,29.96,28.675518999999998,27.58,45.92,288.689606,142.13,4262.45,214.4,163.8
